DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-02-28 06:44:49,500,116,0,10081.172,5244.825,58,80.56,4672.5,0,0,0.405,6970.552
2025-02-28 06:44:51,500,97,0,10005.01,5200.915,48.5,80.412,3900,0,0,0.423,6900.031
2025-02-28 06:44:53,500,104,0,10220.971,5080.878,52,80.413,4181.5,0,0,0.375,7060.75
2025-02-28 06:44:55,500,97,0,10097.402,5223.69,48.5,80.216,3890.5,0,0,0.351,6987.196
2025-02-28 06:44:57,500,99,0,9904.677,5325.023,49.5,80.364,3978,0,0,0.343,7695.182
2025-02-28 06:44:59,500,99,0,10048.707,5270.277,49.5,80.455,3982.5,0,0,0.303,9058.323
2025-02-28 06:45:01,500,96,0,10336.656,5124.864,48,80.562,3867,0,0,0.375,9338.729
2025-02-28 06:45:03,500,104,0,10391.462,5045.84,52,80.481,4185,0,0,0.327,9392.288
2025-02-28 06:45:05,500,99,0,10029.545,5270.823,49.5,80.455,3982.5,0,0,0.444,9024.535
2025-02-28 06:45:07,500,94,0,10162.149,5219.198,47,80.457,3781.5,0,0,0.447,9154.202
2025-02-28 06:45:09,500,100,0,9955.81,5323.753,50,80.54,4027,0,0,0.42,8958.65
2025-02-28 06:45:11,500,99,0,10297.273,5141.717,49.5,80.525,3986,0,0,0.424,9296.141
2025-02-28 06:45:13,500,99,0,9922.566,5346.786,49.5,80.404,3980,0,0,0.343,8922
2025-02-28 06:45:15,500,100,0,10613.02,4980.199,50,80.57,4028.5,0,0,0.36,9606.16
2025-02-28 06:45:17,500,222,0,9986.905,5400.717,111,80.518,8937.5,0,0,0.365,7520.261
2025-02-28 06:45:19,500,100,0,10322.12,5260.299,50,80.56,4028,0,0,0.35,7241.09
2025-02-28 06:45:21,500,103,0,10392.971,5196.354,51.5,80.427,4142,0,0,0.34,7305.214
2025-02-28 06:45:23,500,97,0,10491.072,5035.025,48.5,80.536,3906,0,0,0.402,7358.68
2025-02-28 06:45:25,500,101,0,10369.861,4966.667,50.5,80.406,4060.5,0,0,0.426,7238.515
2025-02-28 06:45:27,500,105,0,9957.638,5143.252,52.5,80.543,4228.5,0,0,0.362,8271.257
2025-02-28 06:45:29,500,94,0,10015.436,5011.049,47,80.521,3784.5,0,0,0.383,9016.298
2025-02-28 06:45:31,500,104,0,9706.173,5173.425,52,80.413,4181.5,0,0,0.375,8714.019
2025-02-28 06:45:33,500,94,0,10342.787,4900.783,47,80.351,3776.5,0,0,0.394,9348.755
2025-02-28 06:45:35,500,96,0,10043.49,5105.974,48,80.635,3870.5,0,0,0.302,9035.385
2025-02-28 06:45:37,500,97,0,10053.608,5209.679,48.5,80.515,3905,0,0,0.381,9040.412
2025-02-28 06:45:39,500,98,0,10265.714,5172.054,49,80.408,3940,0,0,0.388,9253.459
2025-02-28 06:45:41,500,97,0,10039.505,5336.144,48.5,80.402,3899.5,0,0,0.33,9030.278
2025-02-28 06:45:43,500,95,0,10289.4,5291.919,47.5,80.505,3824,0,0,0.379,9285.253
2025-02-28 06:45:45,500,109,0,10388.037,5152.021,54.5,80.422,4383,0,0,0.404,9392.376
2025-02-28 06:45:47,500,236,0,10140.831,5227.81,118,80.576,9508,0,0,0.373,7484.847
2025-02-28 06:45:49,500,105,0,10270.543,5083.551,52.5,80.505,4226.5,0,0,0.362,7129.79
2025-02-28 06:45:51,500,97,0,10350.866,4961.181,48.5,80.619,3910,0,0,0.474,7174.66
2025-02-28 06:45:53,500,101,0,10138.683,4990.65,50.5,80.416,4061,0,0,0.287,6991.752
2025-02-28 06:45:55,500,101,0,9676.693,5243.847,50.5,80.465,4063.5,0,0,0.416,6650.109
2025-02-28 06:45:57,500,99,0,10100.505,5043.926,49.5,80.596,3989.5,0,0,0.313,8881.071
2025-02-28 06:45:59,500,102,0,9948.069,5106.968,51,80.461,4103.5,0,0,0.431,8936.039
2025-02-28 06:46:01,500,98,0,9853.969,5202.573,49,80.602,3949.5,0,0,0.327,8847.612
2025-02-28 06:46:03,500,93,0,10237.215,5028.24,46.5,80.591,3747.5,0,0,0.323,9231.871
2025-02-28 06:46:05,500,106,0,10049.509,5179.927,53,80.594,4271.5,0,0,0.434,9045.953
2025-02-28 06:46:07,500,97,0,9916.546,5275.359,48.5,80.351,3897,0,0,0.433,8920.753
